iter	Passed	Remaining
1667	31873	63671
1668	31892	63651
1669	31911	63632
1670	31928	63609
1671	31947	63589
1672	31964	63565
1673	31983	63546
1674	31999	63521
1675	32020	63505
1676	32039	63487
1677	32058	63467
1678	32078	63450
1679	32098	63433
1680	32119	63417
1681	32136	63394
1682	32149	63363
1683	32167	63341
1684	32184	63318
1685	32201	63295
1686	32224	63283
1687	32241	63259
1688	32256	63234
1689	32270	63205
1690	32290	63187
1691	32314	63177
1692	32336	63164
1693	32350	63135
1694	32371	63119
1695	32388	63096
1696	32405	63072
1697	32429	63064
1698	32450	63047
1699	32470	63031
1700	32494	63022
1701	32514	63003
1702	32536	62991
1703	32555	62971
1704	32573	62949
1705	32594	62935
1706	32614	62916
1707	32629	62890
1708	32644	62863
1709	32665	62848
1710	32685	62830
1711	32696	62795
1712	32712	62769
1713	32724	62738
1714	32738	62708
1715	32759	62693
1716	32780	62678
1717	32797	62654
1718	32815	62634
1719	32830	62606
1720	32847	62583
1721	32861	62555
1722	32880	62536
1723	32897	62512
1724	32919	62500
1725	32938	62480
1726	32957	62460
1727	32976	62441
1728	32995	62423
1729	33016	62407
1730	33038	62392
1731	33057	62374
1732	33075	62353
1733	33092	62330
1734	33110	62308
1735	33130	62290
1736	33148	62269
1737	33166	62248
1738	33184	62228
1739	33199	62201
1740	33220	62186
1741	33241	62171
1742	33256	62144
1743	33271	62117
1744	33292	62101
1745	33311	62083
1746	33328	62059
1747	33349	62043
1748	33372	62031
1749	33389	62009
1750	33407	61988
1751	33426	61968
1752	33445	61948
1753	33459	61920
1754	33479	61903
1755	33497	61881
1756	33512	61855
1757	33529	61833
1758	33549	61815
1759	33569	61799
1760	33591	61785
1761	33612	61770
1762	33630	61748
1763	33648	61726
1764	33665	61703
1765	33685	61686
1766	33702	61663
1767	33723	61648
1768	33744	61633
1769	33762	61612
1770	33781	61593
1771	33796	61565
1772	33817	61550
1773	33837	61533
1774	33859	61518
1775	33872	61489
1776	33890	61468
1777	33907	61446
1778	33922	61419
1779	33939	61396
1780	33954	61370
1781	33975	61354
1782	34001	61347
1783	34019	61327
1784	34040	61310
1785	34057	61288
1786	34078	61272
1787	34096	61251
1788	34117	61235
1789	34138	61220
1790	34158	61203
1791	34177	61183
1792	34193	61159
1793	34209	61134
1794	34227	61113
1795	34246	61094
1796	34263	61072
1797	34280	61049
1798	34300	61030
1799	34317	61008
1800	34335	60988
1801	34351	60962
1802	34365	60935
1803	34381	60911
1804	34402	60894
1805	34423	60879
1806	34443	60861
1807	34459	60837
1808	34476	60814
1809	34491	60788
1810	34506	60761
1811	34522	60739
1812	34540	60718
1813	34560	60699
1814	34577	60677
1815	34600	60664
1816	34615	60639
1817	34633	60617
1818	34650	60595
1819	34669	60576
1820	34687	60554
1821	34704	60532
1822	34721	60510
1823	34739	60489
1824	34757	60468
1825	34774	60446
1826	34793	60427
1827	34813	60409
1828	34831	60388
1829	34849	60367
1830	34869	60350
1831	34886	60327
1832	34902	60302
1833	34921	60285
1834	34938	60261
1835	34957	60243
1836	34976	60223
1837	34994	60202
1838	35010	60177
1839	35022	60147
1840	35049	60141
1841	35084	60150
1842	35107	60137
1843	35127	60121
1844	35143	60096
1845	35164	60080
1846	35185	60064
1847	35205	60046
1848	35222	60024
1849	35244	60011
1850	35266	59997
1851	35283	59974
1852	35306	59962
1853	35325	59942
1854	35346	59927
1855	35362	59902
1856	35381	59883
1857	35402	59867
1858	35423	59851
1859	35446	59838
1860	35457	59807
1861	35474	59785
1862	35494	59766
1863	35518	59756
1864	35538	59738
1865	35553	59713
1866	35569	59689
1867	35588	59669
1868	35603	59643
1869	35621	59623
1870	35640	59604
1871	35661	59587
1872	35679	59567
1873	35697	59546
1874	35715	59525
1875	35729	59498
1876	35746	59476
1877	35767	59459
1878	35786	59440
1879	35802	59416
1880	35816	59390
1881	35835	59370
1882	35854	59351
1883	35881	59344
1884	35903	59330
1885	35921	59310
1886	35942	59294
1887	35968	59287
1888	35989	59271
1889	36010	59256
1890	36028	59234
1891	36046	59214
1892	36063	59190
1893	36081	59170
1894	36100	59150
1895	36119	59131
1896	36132	59103
1897	36144	59073
1898	36165	59057
1899	36183	59036
1900	36205	59022
1901	36229	59011
1902	36248	58991
1903	36265	58968
1904	36288	58956
1905	36310	58942
1906	36328	58921
1907	36348	58904
1908	36371	58891
1909	36388	58869
1910	36409	58853
1911	36431	58839
1912	36450	58820
1913	36470	58802
1914	36490	58784
1915	36510	58767
1916	36529	58748
1917	36545	58724
1918	36570	58714
1919	36587	58692
1920	36607	58674
1921	36627	58657
1922	36647	58639
1923	36664	58617
1924	36685	58600
1925	36705	58583
1926	36727	58568
1927	36745	58549
1928	36767	58533
1929	36784	58512
1930	36807	58498
1931	36827	58481
1932	36845	58461
1933	36863	58440
1934	36882	58420
1935	36898	58396
1936	36915	58375
1937	36931	58351
1938	36955	58339
1939	36979	58328
1940	37001	58314
1941	37018	58291
1942	37042	58280
1943	37065	58267
1944	37084	58248
1945	37108	58236
1946	37128	58219
1947	37151	58207
1948	37167	58182
1949	37192	58172
1950	37213	58156
1951	37232	58136
1952	37253	58120
1953	37278	58111
1954	37297	58092
1955	37315	58071
1956	37336	58055
1957	37358	58041
1958	37378	58024
1959	37398	58005
1960	37423	57995
1961	37443	57977
1962	37465	57963
1963	37481	57940
1964	37499	57918
1965	37518	57899
1966	37533	57874
1967	37555	57859
1968	37577	57844
1969	37597	57828
1970	37615	57806
1971	37632	57784
1972	37653	57768
1973	37675	57753
1974	37694	57734
1975	37719	57725
1976	37739	57706
1977	37754	57681
1978	37775	57666
1979	37796	57649
1980	37814	57629
1981	37835	57612
1982	37851	57588
1983	37874	57574
1984	37893	57555
1985	37902	57522
1986	37923	57504
1987	37943	57488
1988	37966	57473
1989	37989	57460
1990	38008	57442
1991	38030	57427
1992	38049	57408
1993	38063	57382
1994	38087	57369
1995	38105	57348
1996	38127	57335
1997	38149	57319
1998	38172	57306
1999	38188	57282
2000	38215	57275
2001	38238	57261
2002	38258	57244
2003	38275	57222
2004	38294	57203
2005	38314	57185
2006	38335	57169
2007	38354	57149
2008	38372	57128
2009	38390	57108
2010	38409	57088
2011	38423	57062
2012	38446	57048
2013	38467	57032
2014	38491	57020
2015	38515	57009
2016	38533	56988
2017	38555	56974
2018	38572	56950
2019	38590	56930
2020	38612	56915
2021	38634	56900
2022	38652	56879
2023	38674	56864
2024	38691	56843
2025	38714	56829
2026	38730	56806
2027	38747	56783
2028	38766	56764
2029	38783	56742
2030	38799	56718
2031	38814	56694
2032	38836	56678
2033	38856	56660
2034	38875	56641
2035	38895	56623
2036	38909	56597
2037	38932	56583
2038	38951	56565
2039	38978	56557
2040	39003	56546
2041	39024	56529
2042	39046	56515
2043	39063	56493
2044	39080	56470
2045	39102	56456
2046	39116	56429
2047	39135	56410
2048	39153	56389
2049	39176	56375
2050	39196	56357
2051	39217	56341
2052	39240	56328
2053	39267	56320
2054	39291	56308
2055	39310	56289
2056	39332	56274
2057	39341	56240
2058	39360	56220
2059	39379	56202
2060	39403	56189
2061	39422	56170
2062	39442	56151
2063	39462	56134
2064	39482	56116
2065	39500	56095
2066	39518	56074
2067	39535	56052
2068	39553	56031
2069	39575	56018
2070	39592	55995
2071	39613	55978
2072	39632	55959
2073	39647	55935
2074	39661	55908
2075	39679	55888
2076	39700	55870
2077	39721	55854
2078	39738	55832
2079	39763	55822
2080	39787	55808
2081	39803	55785
2082	39821	55765
2083	39843	55750
2084	39863	55732
2085	39884	55716
2086	39906	55700
2087	39927	55684
2088	39951	55671
2089	39969	55651
2090	39989	55634
2091	40010	55617
2092	40032	55601
2093	40049	55580
2094	40069	55561
2095	40089	55543
2096	40103	55518
2097	40122	55497
2098	40145	55484
2099	40168	55470
2100	40194	55460
2101	40212	55440
2102	40231	55420
2103	40255	55408
2104	40277	55393
2105	40301	55380
2106	40320	55361
2107	40342	55345
2108	40361	55327
2109	40376	55301
2110	40399	55288
2111	40423	55276
2112	40444	55259
2113	40471	55251
2114	40492	55234
2115	40517	55223
2116	40532	55198
2117	40548	55175
2118	40568	55157
2119	40596	55149
2120	40618	55134
2121	40640	55119
2122	40656	55095
2123	40673	55073
2124	40695	55059
2125	40715	55040
2126	40735	55022
2127	40756	55006
2128	40777	54988
2129	40795	54968
2130	40815	54950
2131	40831	54927
2132	40849	54907
2133	40868	54887
2134	40892	54873
2135	40911	54854
2136	40932	54838
2137	40950	54817
2138	40966	54794
2139	40990	54781
2140	41010	54763
2141	41031	54746
2142	41049	54726
2143	41073	54714
2144	41097	54701
2145	41116	54681
2146	41135	54662
2147	41151	54638
2148	41176	54627
2149	41198	54611
2150	41220	54596
2151	41236	54573
2152	41254	54552
2153	41273	54533
2154	41296	54518
2155	41317	54501
2156	41334	54479
2157	41356	54465
2158	41375	54445
2159	41400	54434
2160	41420	54416
2161	41441	54399
2162	41467	54389
2163	41487	54371
2164	41506	54352
2165	41520	54325
2166	41537	54303
2167	41553	54280
2168	41573	54261
2169	41589	54239
2170	41614	54226
2171	41635	54209
2172	41658	54196
2173	41680	54180
2174	41700	54162
2175	41721	54145
2176	41738	54124
2177	41759	54107
2178	41780	54090
2179	41807	54080
2180	41831	54067
2181	41848	54045
2182	41871	54031
2183	41896	54019
2184	41914	53999
2185	41934	53981
2186	41963	53974
2187	41990	53966
2188	42007	53943
2189	42026	53923
2190	42043	53902
2191	42060	53880
2192	42079	53860
2193	42104	53848
2194	42130	53838
2195	42152	53822
2196	42171	53803
2197	42188	53781
2198	42211	53767
2199	42228	53745
2200	42248	53726
2201	42265	53705
2202	42286	53688
2203	42305	53668
2204	42321	53645
2205	42342	53629
2206	42361	53609
2207	42385	53595
2208	42398	53569
2209	42421	53554
2210	42440	53535
2211	42461	53517
2212	42481	53500
2213	42502	53482
2214	42522	53464
2215	42545	53450
2216	42570	53438
2217	42588	53418
2218	42608	53399
2219	42628	53381
2220	42648	53363
2221	42664	53339
2222	42683	53321
2223	42697	53295
2224	42720	53281
2225	42740	53262
2226	42763	53248
2227	42781	53227
2228	42802	53209
2229	42819	53187
2230	42837	53167
2231	42862	53155
2232	42884	53140
2233	42905	53122
2234	42924	53103
2235	42943	53083
2236	42963	53066
2237	42984	53048
2238	43006	53033
2239	43028	53017
2240	43049	53000
2241	43072	52985
2242	43094	52970
2243	43114	52951
2244	43134	52933
2245	43153	52913
2246	43175	52898
2247	43242	52937
2248	43295	52959
2249	43331	52960
2250	43357	52949
2251	43387	52944
2252	43423	52944
2253	43450	52934
2254	43483	52931
2255	43510	52922
2256	43536	52911
2257	43559	52896
2258	43581	52880
2259	43600	52860
2260	43622	52845
2261	43649	52834
2262	43668	52815
2263	43695	52805
2264	43718	52789
2265	43739	52772
2266	43761	52756
2267	43783	52741
2268	43805	52725
2269	43831	52713
2270	43851	52695
2271	43868	52672
2272	43897	52665
2273	43924	52654
2274	43947	52640
2275	43974	52630
2276	44002	52620
2277	44028	52610
2278	44049	52593
2279	44072	52577
2280	44093	52559
2281	44139	52572
2282	44186	52586
2283	44201	52562
2284	44222	52544
2285	44253	52538
2286	44282	52530
2287	44309	52520
2288	44330	52502
2289	44352	52487
2290	44373	52469
2291	44397	52455
2292	44422	52442
2293	44450	52433
2294	44489	52437
2295	44514	52424
2296	44530	52401
2297	44559	52393
2298	44576	52371
2299	44602	52359
2300	44621	52339
2301	44648	52328
2302	44675	52318
2303	44700	52306
2304	44726	52293
2305	44755	52285
2306	44778	52270
2307	44804	52259
2308	44827	52243
2309	44855	52233
2310	44886	52228
2311	44910	52213
2312	44976	52249
2313	45022	52260
2314	45053	52254
2315	45083	52246
2316	45103	52228
2317	45126	52213
2318	45146	52194
2319	45167	52176
2320	45186	52155
2321	45210	52142
2322	45225	52117
2323	45244	52097
2324	45260	52073
2325	45282	52057
2326	45298	52034
2327	45320	52017
2328	45340	51998
2329	45360	51979
2330	45380	51960
2331	45400	51941
2332	45422	51925
2333	45442	51906
2334	45465	51891
2335	45480	51866
2336	45501	51848
2337	45520	51829
2338	45538	51807
2339	45555	51785
2340	45574	51765
2341	45585	51736
2342	45605	51717
2343	45620	51692
2344	45640	51673
2345	45662	51657
2346	45686	51642
2347	45704	51622
2348	45722	51600
2349	45745	51585
2350	45760	51561
2351	45778	51539
2352	45800	51523
2353	45828	51513
2354	45846	51492
2355	45868	51475
2356	45890	51459
2357	45910	51439
2358	45933	51424
2359	45958	51411
2360	45976	51389
2361	46000	51375
2362	46023	51360
2363	46046	51345
2364	46067	51327
2365	46085	51305
2366	46108	51289
2367	46130	51273
2368	46151	51255
2369	46171	51237
2370	46189	51215
2371	46211	51198
2372	46230	51179
2373	46248	51158
2374	46268	51138
2375	46285	51116
2376	46305	51098
2377	46328	51081
2378	46354	51069
2379	46375	51051
2380	46398	51036
2381	46449	51051
2382	46473	51036
2383	46495	51019
2384	46525	51012
2385	46545	50993
2386	46582	50993
2387	46613	50986
2388	46658	50994
2389	46689	50987
2390	46733	50994
2391	46759	50981
2392	46787	50971
2393	46823	50969
2394	46851	50959
2395	46878	50947
2396	46910	50941
2397	46933	50926
2398	46954	50908
2399	46978	50892
2400	47001	50877
2401	47022	50859
2402	47056	50855
2403	47089	50850
2404	47111	50833
2405	47143	50827
2406	47173	50818
2407	47202	50809
2408	47226	50794
2409	47251	50780
2410	47281	50772
2411	47306	50758
2412	47331	50744
2413	47354	50728
2414	47381	50716
2415	47402	50698
2416	47420	50677
2417	47437	50654
2418	47454	50632
2419	47473	50612
2420	47493	50592
2421	47509	50569
2422	47531	50552
2423	47559	50541
2424	47586	50529
2425	47615	50520
2426	47652	50519
2427	47696	50524
2428	47727	50517
2429	47755	50506
2430	47781	50493
2431	47802	50476
2432	47827	50461
2433	47848	50443
2434	47870	50425
2435	47890	50406
2436	47908	50385
2437	47931	50369
2438	47958	50357
2439	47977	50337
2440	48000	50321
2441	48022	50303
2442	48043	50285
2443	48066	50268
2444	48090	50254
2445	48113	50238
2446	48133	50218
2447	48157	50203
2448	48180	50186
2449	48202	50170
2450	48226	50154
2451	48246	50135
2452	48263	50112
2453	48281	50091
2454	48307	50078
2455	48329	50061
2456	48350	50043
2457	48374	50027
2458	48394	50008
2459	48419	49993
2460	48440	49975
2461	48461	49957
2462	48488	49945
2463	48511	49928
2464	48530	49908
2465	48550	49889
2466	48573	49872
2467	48597	49857
2468	48616	49837
2469	48640	49822
2470	48657	49799
2471	48675	49778
2472	48694	49757
2473	48709	49733
2474	48726	49710
2475	48753	49698
2476	48777	49683
2477	48800	49666
2478	48825	49653
2479	48847	49634
2480	48863	49612
2481	48887	49596
2482	48912	49581
2483	48932	49562
2484	48956	49547
2485	48977	49528
2486	49003	49515
2487	49021	49494
2488	49046	49479
2489	49068	49462
2490	49086	49440
2491	49105	49420
2492	49123	49399
2493	49145	49381
2494	49162	49359
2495	49185	49343
2496	49207	49325
2497	49225	49304
2498	49243	49282
2499	49260	49260
2500	49283	49244
2501	49314	49235
2502	49344	49225
2503	49370	49212
2504	49390	49193
2505	49419	49182
2506	49451	49175
2507	49490	49174
2508	49528	49173
2509	49564	49169
2510	49601	49166
2511	49626	49151
2512	49652	49139
2513	49677	49124
2514	49701	49108
2515	49723	49091
2516	49745	49073
2517	49762	49050
2518	49778	49027
2519	49797	49007
2520	49815	48985
2521	49838	48969
2522	49857	48948
2523	49884	48936
2524	49904	48916
2525	49922	48894
2526	49942	48875
2527	49961	48854
2528	49984	48838
2529	50009	48823
2530	50030	48805
2531	50050	48785
2532	50078	48773
2533	50101	48757
2534	50131	48746
2535	50152	48728
2536	50172	48708
2537	50195	48691
2538	50218	48675
2539	50240	48658
2540	50259	48637
2541	50286	48624
2542	50302	48601
2543	50317	48576
2544	50338	48558
2545	50354	48535
2546	50373	48514
2547	50391	48493
2548	50412	48474
2549	50430	48453
2550	50444	48427
2551	50466	48410
2552	50487	48390
2553	50504	48368
2554	50526	48350
2555	50547	48332
2556	50562	48308
2557	50578	48284
2558	50594	48261
2559	50615	48242
2560	50634	48222
2561	50654	48202
2562	50671	48180
2563	50689	48158
2564	50703	48133
2565	50718	48109
2566	50736	48088
2567	50753	48065
2568	50774	48046
2569	50793	48026
2570	50811	48005
2571	50829	47984
2572	50845	47960
2573	50862	47938
2574	50882	47918
2575	50904	47900
2576	50922	47879
2577	50940	47857
2578	50958	47836
2579	50978	47817
2580	50998	47797
2581	51015	47775
2582	51039	47758
2583	51065	47745
2584	51085	47725
2585	51111	47711
2586	51141	47701
2587	51165	47685
2588	51190	47670
2589	51219	47660
2590	51246	47646
2591	51277	47637
2592	51305	47625
2593	51330	47610
2594	51352	47592
2595	51372	47572
2596	51389	47550
2597	51413	47534
2598	51431	47513
2599	51453	47495
2600	51470	47473
2601	51485	47448
2602	51506	47430
2603	51526	47410
2604	51546	47391
2605	51566	47371
2606	51591	47356
2607	51612	47337
2608	51637	47323
2609	51664	47309
2610	51690	47295
2611	51713	47278
2612	51740	47265
2613	51762	47247
2614	51786	47232
2615	51815	47220
2616	51839	47203
2617	51861	47186
2618	51886	47171
2619	51903	47149
2620	51923	47129
2621	51942	47109
2622	51965	47091
2623	51986	47073
2624	52004	47052
2625	52020	47028
2626	52039	47007
2627	52061	46989
2628	52078	46967
2629	52098	46947
2630	52114	46924
2631	52126	46898
2632	52141	46873
2633	52164	46856
2634	52180	46833
2635	52196	46810
2636	52216	46790
2637	52237	46771
2638	52253	46749
2639	52270	46727
2640	52286	46703
2641	52306	46683
2642	52323	46661
2643	52341	46640
2644	52359	46618
2645	52380	46600
2646	52401	46581
2647	52420	46560
2648	52434	46535
2649	52452	46514
2650	52474	46496
2651	52491	46474
2652	52512	46455
2653	52531	46435
2654	52554	46418
2655	52574	46398
2656	52594	46379
2657	52615	46360
2658	52637	46342
2659	52667	46331
2660	52688	46312
2661	52706	46291
2662	52734	46278
2663	52757	46261
2664	52779	46244
2665	52804	46228
2666	52826	46210
2667	52847	46191
2668	52869	46173
2669	52892	46156
2670	52912	46137
2671	52929	46115
2672	52950	46096
2673	52968	46074
2674	52982	46050
2675	53000	46028
2676	53020	46009
2677	53039	45988
2678	53060	45969
2679	53076	45946
2680	53091	45923
2681	53111	45902
2682	53131	45883
2683	53147	45860
2684	53171	45844
2685	53190	45824
2686	53210	45804
2687	53225	45780
2688	53245	45760
2689	53261	45737
2690	53275	45712
2691	53288	45687
2692	53307	45666
2693	53325	45645
2694	53348	45628
2695	53367	45608
2696	53388	45589
2697	53403	45565
2698	53421	45544
2699	53441	45524
2700	53460	45503
2701	53483	45486
2702	53501	45465
2703	53524	45448
2704	53542	45427
2705	53559	45405
2706	53581	45386
2707	53602	45368
2708	53621	45348
2709	53642	45328
2710	53663	45309
2711	53681	45288
2712	53700	45268
2713	53722	45250
2714	53742	45230
2715	53760	45209
2716	53781	45190
2717	53795	45166
2718	53815	45146
2719	53832	45124
2720	53849	45101
2721	53866	45080
2722	53883	45057
2723	53897	45033
2724	53916	45012
2725	53933	44991
2726	53949	44967
2727	53969	44948
2728	53985	44925
2729	54004	44904
2730	54023	44884
2731	54044	44865
2732	54061	44843
2733	54077	44820
2734	54095	44799
2735	54117	44781
2736	54134	44759
2737	54154	44739
2738	54171	44717
2739	54191	44697
2740	54208	44676
2741	54223	44652
2742	54244	44633
2743	54263	44613
2744	54279	44590
2745	54296	44568
2746	54315	44548
2747	54338	44530
2748	54359	44512
2749	54388	44499
2750	54412	44483
2751	54435	44466
2752	54458	44449
2753	54490	44439
2754	54518	44426
2755	54555	44420
2756	54584	44407
2757	54611	44393
2758	54640	44381
2759	54677	44375
2760	54702	44360
2761	54722	44340
2762	54742	44320
2763	54760	44299
2764	54774	44275
2765	54793	44255
2766	54812	44234
2767	54834	44216
2768	54848	44191
2769	54867	44171
2770	54885	44150
2771	54907	44132
2772	54926	44111
2773	54947	44092
2774	54964	44070
2775	54986	44052
2776	55007	44033
2777	55030	44016
2778	55059	44003
2779	55081	43986
2780	55102	43967
2781	55129	43953
2782	55149	43933
2783	55168	43912
2784	55185	43890
2785	55202	43869
2786	55222	43849
2787	55242	43829
2788	55258	43806
2789	55281	43789
2790	55301	43769
2791	55327	43754
2792	55349	43736
2793	55370	43717
2794	55391	43699
2795	55411	43679
2796	55431	43659
2797	55456	43644
2798	55478	43625
2799	55500	43607
2800	55516	43584
2801	55536	43564
2802	55553	43542
2803	55576	43525
2804	55595	43504
2805	55610	43481
2806	55626	43458
2807	55649	43441
2808	55668	43421
2809	55686	43399
2810	55701	43376
2811	55716	43352
2812	55737	43334
2813	55755	43312
2814	55774	43292
2815	55789	43268
2816	55809	43248
2817	55829	43229
2818	55850	43210
2819	55867	43188
2820	55886	43168
2821	55902	43144
2822	55917	43121
2823	55939	43103
2824	55964	43087
2825	55988	43071
2826	56013	43055
2827	56035	43037
2828	56064	43024
2829	56092	43010
2830	56125	43001
2831	56156	42990
2832	56185	42977
2833	56219	42967
2834	56241	42950
2835	56265	42933
2836	56284	42912
2837	56308	42895
2838	56327	42875
2839	56346	42855
2840	56363	42833
2841	56381	42811
2842	56403	42793
2843	56421	42772
2844	56439	42751
2845	56462	42733
2846	56477	42710
2847	56494	42688
2848	56514	42668
2849	56534	42649
2850	56550	42626
2851	56567	42604
2852	56584	42582
2853	56600	42559
2854	56621	42540
2855	56641	42520
2856	56663	42502
2857	56689	42487
2858	56714	42471
2859	56736	42453
2860	56760	42436
2861	56787	42421
2862	56807	42402
2863	56827	42382
2864	56841	42358
2865	56859	42337
2866	56880	42318
2867	56900	42298
2868	56921	42279
2869	56948	42264
2870	56968	42245
2871	56994	42230
2872	57017	42212
2873	57051	42203
2874	57087	42194
2875	57127	42190
2876	57158	42178
2877	57186	42164
2878	57210	42147
2879	57231	42128
2880	57251	42109
2881	57274	42091
2882	57290	42068
2883	57307	42046
2884	57322	42023
2885	57335	41998
2886	57349	41974
2887	57364	41950
2888	57382	41929
2889	57398	41906
2890	57415	41884
2891	57432	41862
2892	57449	41840
2893	57472	41823
2894	57489	41801
2895	57510	41782
2896	57528	41761
2897	57547	41741
2898	57563	41718
2899	57585	41699
2900	57610	41683
2901	57624	41659
2902	57645	41640
2903	57664	41620
2904	57685	41601
2905	57704	41580
2906	57730	41565
2907	57753	41547
2908	57777	41530
2909	57800	41513
2910	57824	41496
2911	57845	41477
2912	57863	41455
2913	57886	41438
2914	57906	41418
2915	57923	41396
2916	57945	41378
2917	57968	41361
2918	57992	41343
2919	58016	41327
2920	58038	41308
2921	58062	41291
2922	58079	41269
2923	58099	41249
2924	58126	41234
2925	58150	41218
2926	58166	41195
2927	58190	41178
2928	58210	41158
2929	58232	41140
2930	58251	41119
2931	58273	41101
2932	58287	41077
2933	58306	41057
2934	58324	41035
2935	58345	41016
2936	58368	40999
2937	58383	40975
2938	58400	40953
2939	58420	40934
2940	58439	40913
2941	58462	40896
2942	58487	40879
2943	58516	40866
2944	58538	40847
2945	58563	40831
2946	58589	40815
2947	58617	40801
2948	58645	40787
2949	58688	40783
2950	58715	40768
2951	58736	40749
2952	58755	40728
2953	58774	40708
2954	58797	40690
2955	58813	40668
2956	58830	40646
2957	58851	40626
2958	58865	40603
2959	58884	40582
2960	58896	40557
2961	58913	40535
2962	58929	40512
2963	58947	40491
2964	58964	40470
2965	58987	40452
2966	59009	40433
2967	59033	40416
2968	59056	40398
2969	59076	40378
2970	59096	40359
2971	59120	40341
2972	59144	40324
2973	59167	40307
2974	59197	40294
2975	59226	40280
2976	59256	40267
2977	59293	40258
2978	59308	40235
2979	59331	40218
2980	59350	40197
2981	59370	40177
2982	59385	40154
2983	59403	40133
2984	59419	40110
2985	59434	40087
2986	59450	40065
2987	59471	40045
2988	59486	40022
2989	59504	40001
2990	59527	39983
2991	59548	39964
2992	59569	39945
2993	59598	39931
2994	59623	39914
2995	59646	39897
2996	59668	39878
2997	59696	39863
2998	59715	39843
2999	59748	39832
3000	59785	39823
3001	59808	39805
3002	59837	39791
3003	59865	39777
3004	59886	39758
3005	59908	39739
3006	59926	39718
3007	59946	39698
3008	59967	39679
3009	59988	39660
3010	60011	39642
3011	60033	39623
3012	60052	39603
3013	60078	39586
3014	60103	39570
3015	60125	39551
3016	60155	39538
3017	60183	39523
3018	60201	39503
3019	60219	39481
3020	60242	39463
3021	60267	39446
3022	60292	39430
3023	60316	39413
3024	60335	39392
3025	60361	39376
3026	60378	39354
3027	60397	39334
3028	60417	39313
3029	60437	39294
3030	60462	39277
3031	60490	39262
3032	60512	39244
3033	60539	39229
3034	60558	39208
3035	60584	39192
3036	60611	39177
3037	60635	39159
3038	60660	39142
3039	60688	39128
3040	60708	39108
3041	60728	39088
3042	60749	39068
3043	60772	39050
3044	60795	39033
3045	60816	39013
3046	60836	38993
3047	60856	38973
3048	60872	38951
3049	60891	38930
3050	60919	38915
3051	60940	38896
3052	60959	38876
3053	60984	38859
3054	61009	38842
3055	61032	38824
3056	61065	38812
3057	61096	38799
3058	61128	38787
3059	61155	38771
3060	61174	38751
3061	61195	38732
3062	61214	38711
3063	61230	38688
3064	61250	38668
3065	61265	38645
3066	61280	38622
3067	61297	38600
3068	61312	38577
3069	61334	38559
3070	61356	38540
3071	61379	38522
3072	61400	38502
3073	61425	38486
3074	61447	38467
3075	61472	38450
3076	61498	38433
3077	61527	38419
3078	61558	38406
3079	61579	38387
3080	61603	38369
3081	61624	38350
3082	61652	38335
3083	61678	38318
3084	61692	38295
3085	61716	38277
3086	61736	38257
3087	61757	38238
3088	61778	38219
3089	61800	38200
3090	61819	38179
3091	61845	38163
3092	61863	38142
3093	61883	38122
3094	61901	38101
3095	61919	38079
3096	61937	38058
3097	61956	38037
3098	61974	38016
3099	61993	37996
3100	62014	37976
3101	62032	37955
3102	62052	37935
3103	62067	37912
3104	62090	37894
3105	62109	37873
3106	62125	37851
3107	62144	37830
3108	62165	37811
3109	62184	37790
3110	62205	37770
3111	62223	37750
3112	62242	37729
3113	62262	37709
3114	62282	37689
3115	62301	37668
3116	62321	37649
3117	62340	37628
3118	62358	37606
3119	62373	37583
3120	62390	37562
3121	62407	37540
3122	62426	37520
3123	62445	37499
3124	62465	37479
3125	62481	37457
3126	62499	37435
3127	62520	37416
3128	62540	37396
3129	62561	37377
3130	62583	37358
3131	62604	37338
3132	62625	37319
3133	62644	37299
3134	62666	37279
3135	62686	37259
3136	62708	37241
3137	62729	37222
3138	62750	37202
3139	62769	37181
3140	62793	37164
3141	62810	37142
3142	62831	37123
3143	62847	37100
3144	62866	37080
3145	62888	37061
3146	62904	37039
3147	62919	37016
3148	62935	36994
3149	62955	36973
3150	62972	36952
3151	62998	36935
3152	63017	36915
3153	63041	36897
3154	63065	36879
3155	63090	36862
3156	63112	36843
3157	63143	36830
3158	63177	36818
3159	63208	36804
3160	63241	36792
3161	63264	36774
3162	63285	36754
3163	63305	36735
3164	63320	36711
3165	63342	36693
3166	63359	36671
3167	63378	36650
3168	63395	36629
3169	63414	36608
3170	63431	36586
3171	63452	36567
3172	63472	36547
3173	63489	36525
3174	63507	36504
3175	63525	36483
3176	63546	36463
3177	63568	36444
3178	63587	36424
3179	63607	36404
3180	63624	36382
3181	63649	36365
3182	63668	36345
3183	63689	36325
3184	63706	36303
3185	63731	36286
3186	63749	36265
3187	63775	36248
3188	63793	36227
3189	63818	36210
3190	63839	36191
3191	63865	36174
3192	63909	36167
3193	63927	36146
3194	63948	36127
3195	63971	36108
3196	63998	36092
3197	64020	36074
3198	64042	36055
3199	64061	36034
3200	64080	36013
3201	64101	35994
3202	64120	35974
3203	64139	35953
3204	64157	35932
3205	64177	35912
3206	64199	35893
3207	64216	35871
3208	64234	35850
3209	64252	35829
3210	64270	35808
3211	64291	35788
3212	64309	35767
3213	64329	35747
3214	64348	35726
3215	64364	35704
3216	64385	35685
3217	64402	35663
3218	64423	35644
3219	64446	35625
3220	64464	35604
