iter	Passed	Remaining
947	22273	95201
948	22295	95170
949	22320	95155
950	22340	95117
951	22365	95099
952	22390	95083
953	22414	95061
954	22435	95026
955	22459	95007
956	22484	94991
957	22506	94961
958	22529	94933
959	22548	94893
960	22570	94860
961	22592	94833
962	22615	94806
963	22642	94797
964	22666	94775
965	22684	94729
966	22710	94716
967	22733	94691
968	22753	94652
969	22775	94625
970	22795	94585
971	22818	94558
972	22838	94521
973	22861	94496
974	22886	94480
975	22911	94462
976	22936	94447
977	22962	94431
978	22983	94398
979	23002	94355
980	23024	94327
981	23047	94300
982	23063	94248
983	23085	94217
984	23102	94167
985	23122	94130
986	23143	94100
987	23167	94078
988	23185	94032
989	23205	93994
990	23224	93954
991	23246	93922
992	23262	93871
993	23286	93847
994	23309	93825
995	23336	93816
996	23361	93798
997	23386	93781
998	23409	93754
999	23432	93729
1000	23456	93706
1001	23482	93696
1002	23504	93666
1003	23527	93640
1004	23546	93599
1005	23570	93577
1006	23593	93554
1007	23616	93530
1008	23645	93526
1009	23671	93514
1010	23694	93488
1011	23710	93436
1012	23726	93384
1013	23747	93350
1014	23764	93301
1015	23781	93253
1016	23806	93236
1017	23831	93220
1018	23856	93200
1019	23875	93160
1020	23899	93138
1021	23917	93094
1022	23941	93076
1023	23966	93056
1024	23987	93024
1025	24012	93008
1026	24030	92961
1027	24051	92931
1028	24073	92902
1029	24092	92862
1030	24113	92830
1031	24139	92815
1032	24195	92917
1033	24223	92911
1034	24241	92866
1035	24266	92848
1036	24287	92816
1037	24306	92775
1038	24322	92724
1039	24345	92700
1040	24362	92651
1041	24385	92629
1042	24402	92580
1043	24425	92555
1044	24441	92501
1045	24455	92443
1046	24474	92404
1047	24490	92354
1048	24509	92313
1049	24527	92270
1050	24543	92218
1051	24564	92186
1052	24585	92153
1053	24602	92108
1054	24623	92074
1055	24649	92062
1056	24673	92042
1057	24693	92007
1058	24715	91976
1059	24737	91948
1060	24757	91914
1061	24774	91866
1062	24794	91830
1063	24812	91787
1064	24834	91758
1065	24856	91731
1066	24879	91707
1067	24903	91686
1068	24921	91641
1069	24942	91611
1070	24956	91552
1071	24972	91505
1072	24988	91454
1073	25009	91420
1074	25030	91390
1075	25050	91355
1076	25074	91336
1077	25098	91312
1078	25113	91260
1079	25134	91227
1080	25155	91197
1081	25182	91186
1082	25209	91179
1083	25236	91166
1084	25255	91127
1085	25275	91092
1086	25292	91048
1087	25312	91012
1088	25333	90982
1089	25359	90967
1090	25376	90924
1091	25399	90898
1092	25416	90853
1093	25440	90834
1094	25460	90798
1095	25476	90747
1096	25496	90712
1097	25520	90693
1098	25546	90679
1099	25563	90632
1100	25585	90607
1101	25603	90566
1102	25628	90546
1103	25648	90512
1104	25670	90487
1105	25684	90429
1106	25699	90379
1107	25717	90335
1108	25735	90295
1109	25754	90257
1110	25774	90223
1111	25795	90189
1112	25817	90163
1113	25842	90146
1114	25862	90113
1115	25877	90062
1116	25900	90036
1117	25926	90023
1118	25949	90000
1119	25969	89967
1120	25992	89942
1121	26010	89900
1122	26034	89879
1123	26056	89852
1124	26075	89814
1125	26097	89787
1126	26117	89755
1127	26143	89740
1128	26165	89713
1129	26187	89686
1130	26214	89674
1131	26239	89660
1132	26265	89646
1133	26289	89626
1134	26312	89602
1135	26334	89573
1136	26357	89550
1137	26379	89524
1138	26396	89480
1139	26418	89452
1140	26438	89416
1141	26456	89378
1142	26473	89333
1143	26497	89313
1144	26518	89284
1145	26538	89250
1146	26560	89222
1147	26582	89194
1148	26604	89168
1149	26628	89148
1150	26644	89101
1151	26664	89065
1152	26681	89022
1153	26704	88998
1154	26729	88982
1155	26747	88943
1156	26771	88921
1157	26787	88876
1158	26809	88848
1159	26831	88820
1160	26855	88800
1161	26879	88782
1162	26905	88767
1163	26922	88724
1164	26945	88700
1165	26970	88683
1166	26991	88653
1167	27011	88620
1168	27027	88573
1169	27049	88546
1170	27068	88510
1171	27088	88477
1172	27111	88452
1173	27135	88432
1174	27162	88422
1175	27188	88407
1176	27207	88371
1177	27232	88353
1178	27253	88324
1179	27273	88292
1180	27290	88249
1181	27309	88212
1182	27326	88170
1183	27345	88134
1184	27359	88081
1185	27380	88051
1186	27399	88016
1187	27421	87987
1188	27435	87936
1189	27452	87894
1190	27471	87857
1191	27496	87842
1192	27518	87815
1193	27532	87762
1194	27549	87721
1195	27570	87691
1196	27589	87656
1197	27613	87636
1198	27638	87617
1199	27660	87591
1200	27695	87605
1201	27721	87594
1202	27744	87570
1203	27760	87523
1204	27785	87507
1205	27804	87472
1206	27824	87439
1207	27858	87450
1208	27882	87431
1209	27909	87418
1210	27934	87402
1211	27958	87383
1212	27989	87382
1213	28013	87364
1214	28037	87344
1215	28060	87319
1216	28078	87280
1217	28104	87267
1218	28126	87241
1219	28153	87229
1220	28177	87208
1221	28204	87197
1222	28226	87173
1223	28246	87140
1224	28269	87115
1225	28299	87115
1226	28317	87075
1227	28342	87057
1228	28362	87027
1229	28381	86990
1230	28404	86968
1231	28429	86951
1232	28455	86934
1233	28475	86902
1234	28501	86888
1235	28525	86867
1236	28543	86829
1237	28565	86802
1238	28586	86775
1239	28614	86765
1240	28638	86747
1241	28661	86723
1242	28683	86697
1243	28709	86681
1244	28730	86654
1245	28751	86624
1246	28772	86595
1247	28796	86574
1248	28821	86556
1249	28838	86515
1250	28861	86493
1251	28886	86474
1252	28904	86437
1253	28927	86412
1254	28952	86396
1255	28978	86381
1256	29021	86417
1257	29047	86404
1258	29075	86393
1259	29102	86383
1260	29124	86356
1261	29152	86349
1262	29178	86335
1263	29205	86322
1264	29229	86302
1265	29249	86269
1266	29268	86234
1267	29292	86215
1268	29316	86193
1269	29335	86157
1270	29361	86145
1271	29383	86117
1272	29404	86087
1273	29422	86051
1274	29442	86017
1275	29462	85984
1276	29486	85966
1277	29509	85943
1278	29528	85908
1279	29562	85916
1280	29591	85908
1281	29619	85901
1282	29652	85907
1283	29682	85904
1284	29708	85889
1285	29735	85875
1286	29756	85846
1287	29784	85838
1288	29807	85816
1289	29834	85804
1290	29856	85778
1291	29874	85740
1292	29896	85713
1293	29921	85695
1294	29946	85678
1295	29971	85658
1296	29997	85643
1297	30025	85635
1298	30052	85623
1299	30073	85592
1300	30099	85578
1301	30115	85535
1302	30131	85490
1303	30151	85460
1304	30176	85440
1305	30201	85423
1306	30229	85414
1307	30265	85429
1308	30294	85420
1309	30321	85409
1310	30341	85377
1311	30361	85344
1312	30378	85305
1313	30398	85272
1314	30426	85264
1315	30452	85248
1316	30480	85238
1317	30507	85227
1318	30531	85206
1319	30565	85214
1320	30592	85201
1321	30620	85191
1322	30643	85167
1323	30667	85147
1324	30697	85141
1325	30714	85102
1326	30739	85084
1327	30765	85069
1328	30791	85052
1329	30821	85047
1330	30845	85027
1331	30868	85003
1332	30901	85008
1333	30931	85003
1334	30957	84986
1335	30978	84959
1336	31005	84946
1337	31031	84929
1338	31061	84925
1339	31082	84897
1340	31115	84900
1341	31143	84890
1342	31167	84868
1343	31191	84848
1344	31212	84819
1345	31243	84816
1346	31265	84791
1347	31288	84766
1348	31315	84753
1349	31346	84752
1350	31372	84735
1351	31394	84708
1352	31423	84702
1353	31452	84695
1354	31480	84682
1355	31505	84666
1356	31531	84648
1357	31554	84625
1358	31581	84613
1359	31606	84593
1360	31627	84565
1361	31654	84550
1362	31677	84527
1363	31706	84520
1364	31735	84511
1365	31760	84492
1366	31793	84496
1367	31819	84479
1368	31841	84454
1369	31873	84452
1370	31894	84424
1371	31916	84397
1372	31946	84392
1373	31979	84393
1374	32000	84365
1375	32036	84374
1376	32063	84360
1377	32090	84347
1378	32106	84305
1379	32136	84299
1380	32161	84282
1381	32186	84262
1382	32211	84243
1383	32236	84225
1384	32262	84208
1385	32289	84193
1386	32312	84171
1387	32339	84156
1388	32356	84118
1389	32381	84099
1390	32403	84070
