날짜,상품명,예측수량,주문량_ceil
2025-10-23,27.메이플 롱존,5.722692569656453,6
2025-10-23,28.초콜렛 롱존,5.996271307777061,6
2025-10-23,31.애플시나몬 필링 도넛,21.0892205990673,22
2025-10-23,가나슈 도넛,21.40128349343111,22
2025-10-23,가나슈 미니도넛,16.123618198458104,17
2025-10-23,글레이즈 도넛,132.96270016035086,133
2025-10-23,글레이즈 버터밀크,13.29199516859315,14
2025-10-23,글레이즈 올드패션,23.912341155639407,24
2025-10-23,글레이즈 크론디,33.5795133310863,34
2025-10-23,글레이즈 트위스트,24.635000437485026,25
2025-10-23,누텔라 도넛,56.11888035814786,57
2025-10-23,더블 블루베리 케이크,15.956248902435913,16
2025-10-23,데블스 케이크,18.168843529047148,19
2025-10-23,딸기우유 크림 도넛,24.3644244471446,25
2025-10-23,딸기필링 도넛,39.575613388930236,40
2025-10-23,라봉 도넛,54.17469087197387,55
2025-10-23,라봉도넛,34.621627882378164,35
2025-10-23,라운드 미니도넛,19.7578140807671,20
2025-10-23,라즈베리 미니도넛,16.7124762853492,17
2025-10-23,라즈베리케이크,12.954341485223399,13
2025-10-23,라즈베리필링 도넛,26.433148188295196,27
2025-10-23,랜디넛 도넛,27.068932498943028,28
2025-10-23,럭키박스,21.0892205990673,22
2025-10-23,레몬필링 도넛,22.796424630637375,23
2025-10-23,로스트 코코넛 도넛,17.53844586007878,18
2025-10-23,롤링 소시지 도넛,17.209686530964074,18
2025-10-23,망고필링도넛,21.0892205990673,22
2025-10-23,메이플 츄러스 도넛,21.585760277828932,22
2025-10-23,메이플 케이크,12.632708389282529,13
2025-10-23,메이플 크룰러,11.494410255043167,12
2025-10-23,메이플 크림 롱존,11.967890705229443,12
2025-10-23,민트초콜릿 도넛,17.616092046164574,18
2025-10-23,바닐라 케이크,11.880508374144148,12
2025-10-23,바닐라 크룰러,11.723783779873074,12
2025-10-23,밤 크림도넛,18.50203043774797,19
2025-10-23,버터크럼 도넛,62.95200572541466,63
2025-10-23,베리믹스필링도넛,27.262540249220667,28
2025-10-23,베어 클라우,11.878049698993504,12
2025-10-23,베이컨 메이플 롱존,7.799948285474054,8
2025-10-23,베이컨메이플미니도넛,13.32164778640346,14
2025-10-23,블루베리 케이크,15.88537236472095,16
2025-10-23,블루베리 필링 도넛,22.5560237871627,23
2025-10-23,새우 아스파라거스 크론디,7.441794698480563,8
2025-10-23,슈가 도넛,26.291969057935773,27
2025-10-23,슈가 크론디,13.476937031707973,14
2025-10-23,스노우블라썸케이크,21.0892205990673,22
2025-10-23,스모어 도넛,23.356644992338815,24
2025-10-23,스프링 어니언 도넛,45.1925673130824,46
