날짜,상품명,예측수량,주문량_ceil
2025-12-02,(배달)가나슈 도넛,3.163240818562096,4
2025-12-02,(배달)글레이즈 도넛,4.875701689116576,5
2025-12-02,(배달)글레이즈 크론디,5.2720746042978845,6
2025-12-02,(배달)누텔라 도넛,3.163240818562096,4
2025-12-02,(배달)딸기 필링 도넛,3.163240818562096,4
2025-12-02,(배달)레몬 필링 도넛,2.075242387812245,3
2025-12-02,(배달)로스트 코코넛 도넛,2.00065629136812,3
2025-12-02,(배달)버터크럼 도넛,3.163240818562096,4
2025-12-02,(배달)블루베리 필링 도넛,2.075242387812245,3
2025-12-02,(배달)슈가 도넛,2.1288077894507786,3
2025-12-02,(배달)스모어 도넛,3.163240818562096,4
2025-12-02,(배달)스프링 어니언 도넛,1.9762846073272011,2
2025-12-02,(배달)아몬드 브리틀 도넛,3.163240818562096,4
2025-12-02,(배달)애월 녹차 필링 도넛,2.1935360032692133,3
2025-12-02,(배달)애플 프리터,3.9867800491560557,4
2025-12-02,(배달)연유 버터 크림 도넛,3.163240818562096,4
2025-12-02,(배달)초코 크런치 스트로베리 도넛,3.050314338201853,4
2025-12-02,(배달)초콜릿 도넛,3.163240818562096,4
2025-12-02,(배달)초콜릿 올드패션,3.9867800491560557,4
2025-12-02,(배달)초콜릿 크론디,3.4442147759807593,4
2025-12-02,(배달)카라멜 코코넛 도넛,2.0247727298852602,3
2025-12-02,(배달)커피 크럼 도넛,2.7951252394359076,3
2025-12-02,(배달)코코넛 도넛,3.163240818562096,4
2025-12-02,(배달)크림 사탕 도넛,1.973914553300026,2
2025-12-02,(배달)텍사스 글레이즈 도넛,7.416445901749119,8
2025-12-02,(배달)피스타치오 크림 도넛,2.4386290254951963,3
2025-12-02,(배달)핑크 스프링클 도넛,3.163240818562096,4
2025-12-02,가나슈 도넛,16.55138721089445,17
2025-12-02,갈릭크림치즈 도넛,11.182935271642645,12
2025-12-02,글레이즈 도넛,46.25570344269473,47
2025-12-02,글레이즈 버터밀크,9.185682438378933,10
2025-12-02,글레이즈 올드패션,8.679782090193473,9
2025-12-02,글레이즈 크론디,21.919169999641838,22
2025-12-02,누텔라 도넛,21.15198244426977,22
2025-12-02,딸기 필링 도넛,15.532827577837782,16
2025-12-02,딸기우유 크림 도넛,16.839930170306705,17
2025-12-02,딸기필링 도넛,14.168216234186525,15
2025-12-02,랜디넛 도넛,12.096628755648894,13
2025-12-02,럭키박스,3.686882982943484,4
2025-12-02,레몬 필링 도넛,8.89627545084407,9
2025-12-02,레몬필링 도넛,12.034732927903159,13
2025-12-02,로스트 코코넛 도넛,8.19279826554815,9
2025-12-02,롤링 소시지 도넛,5.117872341362384,6
2025-12-02,메이플 크림 롱존,2.5789508355793274,3
2025-12-02,민트초콜릿 도넛,6.545919548453132,7
2025-12-02,버터크럼 도넛,24.51720596950181,25
2025-12-02,베어 클라우,2.0932004099151116,3
2025-12-02,베이컨 메이플 롱존,3.028419615347707,4
2025-12-02,블루베리 필링 도넛,10.321321881577202,11
2025-12-02,살구벨벳 도넛,8.942573286507733,9
2025-12-02,소보로로쉐 도넛,3.4650357970611476,4
2025-12-02,슈가 도넛,8.196205964655965,9
2025-12-02,슈가 크론디,2.8474246953336784,3
2025-12-02,스모어 도넛,14.98989518934893,15
2025-12-02,스프링 어니언 도넛,16.132544601318383,17
2025-12-02,시나몬 롤,2.570130845184071,3
2025-12-02,아몬드 브리틀 도넛,15.697348982393162,16
2025-12-02,아베크 도넛,8.690051101219309,9
2025-12-02,애월 녹차 필링 도넛,17.356037565177637,18
2025-12-02,애플 프리터,29.989140424393838,30
2025-12-02,얼그레이 크림 앙 젤리 도넛,5.861254849498981,6
2025-12-02,연유 버터 크림 도넛,28.922890220933713,29
2025-12-02,연유 카스텔라 도넛,6.32234178147418,7
2025-12-02,오레오크림치즈도넛,12.119232789108215,13
2025-12-02,오렌지캔디 도넛,8.940045881570047,9
2025-12-02,초코 크런치 스트로베리 도넛,9.431202226526306,10
2025-12-02,초코크런치스트로베리 도넛,8.465282012616202,9
2025-12-02,초콜릿 도넛,14.664324619393053,15
2025-12-02,초콜릿 버터밀크,6.72008135030108,7
2025-12-02,초콜릿 올드패션,16.314973047180445,17
2025-12-02,초콜릿 초코 롱존,3.445867901625994,4
2025-12-02,초콜릿 코코넛 도넛,6.706744194756742,7
2025-12-02,초콜릿 크론디,11.03074285107664,12
2025-12-02,카라멜 코코넛 도넛,8.098397517234922,9
2025-12-02,커피 크럼 도넛,26.858183846578303,27
2025-12-02,커피크럼 도넛,16.89471950725704,17
2025-12-02,코코넛 도넛,8.879799560024752,9
2025-12-02,코코라즈베리 도넛,3.184593967445188,4
2025-12-02,콘소메 크런치 트위스트,4.767711009218521,5
2025-12-02,크리스마스 세트,9.89542488817068,10
2025-12-02,크림 사탕 도넛,9.431202226526306,10
2025-12-02,크림사탕도넛,6.7709960384189305,7
2025-12-02,타이거 테일,2.060530518105896,3
2025-12-02,텍사스 글레이즈 도넛,17.758270879608144,18
2025-12-02,푸룬(건자두) 화이트 도넛,7.763960124392102,8
2025-12-02,피스타치오 가나슈 도넛,2.7116569814704254,3
2025-12-02,핑크 스프링클 도넛,14.650224062114484,15
2025-12-03,(배달)가나슈 도넛,3.1330605268241714,4
2025-12-03,(배달)글레이즈 도넛,4.269371690683039,5
2025-12-03,(배달)글레이즈 크론디,5.185106061866996,6
2025-12-03,(배달)누텔라 도넛,3.1330605268241714,4
2025-12-03,(배달)딸기 필링 도넛,3.1330605268241714,4
2025-12-03,(배달)레몬 필링 도넛,2.0745317940146792,3
2025-12-03,(배달)로스트 코코넛 도넛,2.032452154946201,3
2025-12-03,(배달)버터크럼 도넛,3.1330605268241714,4
2025-12-03,(배달)블루베리 필링 도넛,2.0759298289925923,3
2025-12-03,(배달)슈가 도넛,2.0254801367449393,3
2025-12-03,(배달)스모어 도넛,3.1330605268241714,4
2025-12-03,(배달)스프링 어니언 도넛,2.179574974972921,3
2025-12-03,(배달)아몬드 브리틀 도넛,3.1330605268241714,4
2025-12-03,(배달)애월 녹차 필링 도넛,2.0270168837089875,3
2025-12-03,(배달)애플 프리터,4.451328569030675,5
2025-12-03,(배달)연유 버터 크림 도넛,3.1330605268241714,4
2025-12-03,(배달)초코 크런치 스트로베리 도넛,3.001243111162202,4
2025-12-03,(배달)초콜릿 도넛,3.1330605268241714,4
2025-12-03,(배달)초콜릿 올드패션,4.451328569030675,5
2025-12-03,(배달)초콜릿 크론디,3.422976064860912,4
2025-12-03,(배달)카라멜 코코넛 도넛,2.0761072072157605,3
2025-12-03,(배달)커피 크럼 도넛,2.751284495932046,3
2025-12-03,(배달)코코넛 도넛,3.1330605268241714,4
2025-12-03,(배달)크림 사탕 도넛,2.176889721381654,3
2025-12-03,(배달)텍사스 글레이즈 도넛,6.1804138323861535,7
2025-12-03,(배달)피스타치오 크림 도넛,2.5567353245362745,3
2025-12-03,(배달)핑크 스프링클 도넛,3.1330605268241714,4
2025-12-03,가나슈 도넛,14.721595556742395,15
