날짜,상품명,예측수량,주문량_ceil
2025-12-04,27.메이플 롱존,4.879742941262054,5
2025-12-04,28.초콜렛 롱존,5.026580622992042,6
2025-12-04,31.애플시나몬 필링 도넛,17.67139527751709,18
2025-12-04,가나슈 도넛,18.078092287919702,19
2025-12-04,가나슈 미니도넛,13.891807692540207,14
2025-12-04,글레이즈 도넛,114.10849055351358,115
2025-12-04,글레이즈 버터밀크,10.47842782329176,11
2025-12-04,글레이즈 올드패션,21.56190964945542,22
2025-12-04,글레이즈 크론디,27.88972574008768,28
2025-12-04,글레이즈 트위스트,21.55123510653857,22
2025-12-04,누텔라 도넛,53.58141004275165,54
2025-12-04,더블 블루베리 케이크,12.874451135489839,13
2025-12-04,데블스 케이크,15.626385271153536,16
2025-12-04,딸기우유 크림 도넛,27.752969284859944,28
2025-12-04,딸기필링 도넛,35.60507431748049,36
2025-12-04,라봉 도넛,41.21878142321205,42
2025-12-04,라봉도넛,27.932433158431177,28
2025-12-04,라운드 미니도넛,16.19511999828773,17
2025-12-04,라즈베리 미니도넛,13.376435981248926,14
2025-12-04,라즈베리케이크,10.021981768962016,11
2025-12-04,라즈베리필링 도넛,22.116212457149878,23
2025-12-04,랜디넛 도넛,27.183710227745717,28
2025-12-04,럭키박스,17.67139527751709,18
2025-12-04,레몬필링 도넛,20.221390062469993,21
2025-12-04,로스트 코코넛 도넛,15.235755505672632,16
2025-12-04,롤링 소시지 도넛,14.23296856834701,15
2025-12-04,망고필링도넛,17.67139527751709,18
2025-12-04,메이플 츄러스 도넛,22.003080848968022,23
2025-12-04,메이플 케이크,9.956297937767197,10
2025-12-04,메이플 크룰러,9.509988081398305,10
2025-12-04,메이플 크림 롱존,10.581344656306895,11
2025-12-04,민트초콜릿 도넛,15.583799300758033,16
2025-12-04,바닐라 케이크,9.590086362452674,10
2025-12-04,바닐라 크룰러,8.932867140220347,9
2025-12-04,밤 크림도넛,15.275886582256549,16
2025-12-04,버터크럼 도넛,51.852176005228955,52
2025-12-04,베리믹스필링도넛,20.057509494135257,21
2025-12-04,베어 클라우,10.775881063913824,11
2025-12-04,베이컨 메이플 롱존,6.577640291756159,7
2025-12-04,베이컨메이플미니도넛,10.840240913143802,11
2025-12-04,블루베리 케이크,13.025015360537344,14
2025-12-04,블루베리 필링 도넛,18.986940474370126,19
2025-12-04,새우 아스파라거스 크론디,5.574560534234725,6
2025-12-04,슈가 도넛,24.84627382215126,25
2025-12-04,슈가 크론디,11.426624118993805,12
2025-12-04,스노우블라썸케이크,17.67139527751709,18
2025-12-04,스모어 도넛,20.305211783086843,21
2025-12-04,스프링 어니언 도넛,32.87994615264424,33
2025-12-04,스프링클 미니도넛,14.105246531751574,15
2025-12-04,스프링클 케이크,11.047969582318187,12
2025-12-04,시나몬 롤,19.11456385097205,20
2025-12-04,시나몬 크럼 케이크,13.714233858565999,14
2025-12-04,시나몬롤(소),17.67139527751709,18
