날짜,상품명,예측수량,주문량_ceil
2025-12-04,(배달)가나슈 도넛,3.519031928418221,4
2025-12-04,(배달)글레이즈 도넛,15.130787090754161,16
2025-12-04,(배달)글레이즈 크론디,5.852916971822716,6
2025-12-04,(배달)누텔라 도넛,3.519031928418221,4
2025-12-04,(배달)딸기 필링 도넛,3.519031928418221,4
2025-12-04,(배달)레몬 필링 도넛,3.519031928418221,4
2025-12-04,(배달)로스트 코코넛 도넛,2.9835046249069057,3
2025-12-04,(배달)버터크럼 도넛,3.519031928418221,4
2025-12-04,(배달)블루베리 필링 도넛,3.128413669985437,4
2025-12-04,(배달)슈가 도넛,3.569266185827544,4
2025-12-04,(배달)스모어 도넛,3.5459754911010037,4
2025-12-04,(배달)스프링 어니언 도넛,2.8989895461524653,3
2025-12-04,(배달)아몬드 브리틀 도넛,3.519031928418221,4
2025-12-04,(배달)애월 녹차 필링 도넛,3.5497406493296193,4
2025-12-04,(배달)애플 프리터,5.509993185364363,6
2025-12-04,(배달)연유 버터 크림 도넛,3.5355614711738577,4
2025-12-04,(배달)초코 크런치 스트로베리 도넛,3.519031928418221,4
2025-12-04,(배달)초콜릿 도넛,3.519031928418221,4
2025-12-04,(배달)초콜릿 올드패션,4.932781533780583,5
2025-12-04,(배달)초콜릿 크론디,5.509993185364363,6
2025-12-04,(배달)카라멜 코코넛 도넛,3.439333809597862,4
2025-12-04,(배달)커피 크럼 도넛,3.7777430497330267,4
2025-12-04,(배달)코코넛 도넛,3.519031928418221,4
2025-12-04,(배달)크림 사탕 도넛,3.515292183328978,4
2025-12-04,(배달)텍사스 글레이즈 도넛,5.5080703877215615,6
2025-12-04,(배달)핑크 스프링클 도넛,3.519031928418221,4
2025-12-04,(폐기1)스모어 도넛,2.595975512863811,3
2025-12-04,(폐기1)초콜릿 코코넛 도넛,2.595975512863811,3
2025-12-04,(폐기1)초콜릿 크론디,4.4594115014773905,5
2025-12-04,1.글레이즈 올드패션,4.505807718151648,5
2025-12-04,11.커피 크럼 도넛,18.509942009250985,19
2025-12-04,12.코코넛 도넛,9.256019747238536,10
2025-12-04,13.가나슈 도넛,17.618670248561756,18
2025-12-04,14.누텔라 도넛,24.466529851923212,25
2025-12-04,15.로스트 코코넛 도넛,7.926913499736445,8
2025-12-04,17.버터크럼 도넛,24.466529851923212,25
2025-12-04,18.초콜릿 코코넛 도넛,2.547703527297032,3
2025-12-04,19.초콜릿 크론디,6.939367090272125,7
2025-12-04,20.카라멜 코코넛 도넛,2.547703527297032,3
2025-12-04,21.딸기 필링 도넛,24.466529851923212,25
2025-12-04,22.레몬 필링 도넛,9.26077374491916,10
2025-12-04,23.블루베리 필링 도넛,9.26077374491916,10
2025-12-04,24.스모어 도넛,9.26077374491916,10
2025-12-04,25.아몬드 브리틀 도넛,9.353577201183723,10
2025-12-04,26.애플 프리터,32.14166139628989,33
2025-12-04,28.크림 사탕 도넛,7.926913499736445,8
2025-12-04,29.텍사스 글레이즈 도넛,16.140207645556107,17
2025-12-04,3.글레이즈 도넛,48.01248851023518,49
2025-12-04,30.스프링 어니언 도넛,7.8666634942583435,8
2025-12-04,31.애월 녹차 필링 도넛,9.396240984499284,10
2025-12-04,32.연유 버터 크림 도넛,19.10353489764772,20
2025-12-04,33.초코 크런치 스트로베리 도넛,7.926913499736445,8
2025-12-04,34.피스타치오 가나슈 도넛,24.466529851923212,25
2025-12-04,4.슈가 도넛,2.547703527297032,3
2025-12-04,5.초콜릿 올드패션,8.865830789944123,9
2025-12-04,6.초콜릿 도넛,11.39659578034726,12
2025-12-04,7.핑크 스프링클 도넛,19.10353489764772,20
2025-12-04,8.글레이즈 크론디,38.907873575663885,39
2025-12-04,[행사] 1,37.888478047479296,38
2025-12-04,[행사] 2,5.858410834804531,6
2025-12-04,[행사] 3,5.858410834804531,6
2025-12-04,[행사] 4,5.858410834804531,6
2025-12-04,[행사] 내유봉투,6.567311104130651,7
2025-12-04,[행사] 비닐(소),4.4752598885609265,5
2025-12-04,[행사] 상박스(소),6.567311104130651,7
2025-12-04,[행사] 종이호일(소),6.567311104130651,7
2025-12-04,[행사] 하박스(소),6.567311104130651,7
2025-12-04,가나슈 도넛,27.396545172428567,28
2025-12-04,가나슈 미니도넛,17.525564725831316,18
2025-12-04,글레이즈 도넛,68.96065204372293,69
2025-12-04,글레이즈 버터밀크,7.539788854126021,8
2025-12-04,글레이즈 올드패션,3.6231412613801064,4
2025-12-04,글레이즈 크론디,46.462528767232186,47
2025-12-04,글레이즈 트위스트,6.193445668800826,7
2025-12-04,누텔라 도넛,39.521261832879524,40
2025-12-04,더블 블루베리 케이크,12.687132771777073,13
2025-12-04,데블스 케이크,1.8757666610542751,2
2025-12-04,딸기 필링 도넛,28.978586450012198,29
2025-12-04,딸기우유 크림 도넛,22.612154480864486,23
2025-12-04,딸기필링 도넛,13.456902868704226,14
2025-12-04,라봉 도넛,2.7361101654535767,3
2025-12-04,라운드 미니도넛,5.76919176784102,6
2025-12-04,라즈베리 미니도넛,19.662803411324923,20
2025-12-04,라즈베리케이크,6.902590862191979,7
2025-12-04,라즈베리필링 도넛,25.19082982529767,26
2025-12-04,랜디넛 도넛,21.67561846847739,22
2025-12-04,럭키박스,8.328367246766357,9
2025-12-04,레몬 필링 도넛,16.826247845034413,17
2025-12-04,레몬필링 도넛,10.342650915219629,11
2025-12-04,로스트 코코넛 도넛,16.359050030106406,17
2025-12-04,롤링 소시지 도넛,3.192936779151514,4
2025-12-04,메이플 츄러스 도넛,32.004413432142755,33
2025-12-04,메이플 케이크,6.312061987164254,7
2025-12-04,메이플 크룰러,5.988028326374498,6
2025-12-04,메이플 크림 롱존,5.1536245067540785,6
2025-12-04,민트 초콜릿 도넛,2.894762150329984,3
