날짜,상품명,예측수량,주문량_ceil
2025-12-02,27.메이플 롱존,5.456381327575541,6
2025-12-02,28.초콜렛 롱존,5.631114073253266,6
2025-12-02,31.애플시나몬 필링 도넛,19.819614145148446,20
2025-12-02,가나슈 도넛,20.64703996514001,21
2025-12-02,가나슈 미니도넛,15.545823488843249,16
2025-12-02,글레이즈 도넛,143.52843154718363,144
2025-12-02,글레이즈 버터밀크,11.620800959294861,12
2025-12-02,글레이즈 올드패션,24.183077950186835,25
2025-12-02,글레이즈 크론디,30.573144582026455,31
2025-12-02,글레이즈 트위스트,22.9460205739623,23
2025-12-02,누텔라 도넛,60.095021118758964,61
2025-12-02,더블 블루베리 케이크,14.351463500849592,15
2025-12-02,데블스 케이크,17.47956594901624,18
2025-12-02,딸기우유 크림 도넛,31.91724933244753,32
2025-12-02,딸기필링 도넛,38.549735856584824,39
2025-12-02,라봉 도넛,45.840572336184294,46
2025-12-02,라봉도넛,31.27175503136858,32
2025-12-02,라운드 미니도넛,17.677321771120678,18
2025-12-02,라즈베리 미니도넛,15.7563911373281,16
2025-12-02,라즈베리케이크,11.019781619328867,12
2025-12-02,라즈베리필링 도넛,24.804764443842146,25
2025-12-02,랜디넛 도넛,30.520602275044435,31
2025-12-02,럭키박스,19.819614145148446,20
2025-12-02,레몬필링 도넛,22.679598425745013,23
2025-12-02,로스트 코코넛 도넛,17.04323079086635,18
2025-12-02,롤링 소시지 도넛,15.93451970023491,16
2025-12-02,망고필링도넛,19.819614145148446,20
2025-12-02,메이플 츄러스 도넛,24.67788001923549,25
2025-12-02,메이플 케이크,11.110305593887565,12
2025-12-02,메이플 크룰러,10.603451635565333,11
2025-12-02,메이플 크림 롱존,11.824663019083852,12
2025-12-02,민트초콜릿 도넛,17.777677885287936,18
2025-12-02,바닐라 케이크,10.72200277076574,11
2025-12-02,바닐라 크룰러,10.21418009438715,11
2025-12-02,밤 크림도넛,16.820544897742693,17
2025-12-02,버터크럼 도넛,60.35367126857897,61
2025-12-02,베리믹스필링도넛,22.495795755991224,23
2025-12-02,베어 클라우,11.667854646755236,12
2025-12-02,베이컨 메이플 롱존,7.388783684284744,8
2025-12-02,베이컨메이플미니도넛,12.091308290135775,13
2025-12-02,블루베리 케이크,13.359491063177956,14
2025-12-02,블루베리 필링 도넛,21.34179754411415,22
2025-12-02,새우 아스파라거스 크론디,5.7450484183165065,6
2025-12-02,슈가 도넛,27.41572081933674,28
2025-12-02,슈가 크론디,12.798558938829606,13
2025-12-02,스노우블라썸케이크,19.819614145148446,20
2025-12-02,스모어 도넛,22.848013824688135,23
2025-12-02,스프링 어니언 도넛,35.078270794761664,36
2025-12-02,스프링클 미니도넛,15.085738165485273,16
2025-12-02,스프링클 케이크,12.417691040310391,13
2025-12-02,시나몬 롤,21.438221155126463,22
2025-12-02,시나몬 크럼 케이크,14.852890206177838,15
2025-12-02,시나몬롤(소),19.819614145148446,20
2025-12-02,아몬드 브리틀 도넛,38.15498117006668,39
2025-12-02,아베크 도넛,15.502548409772583,16
2025-12-02,애월 녹차 필링 도넛,58.79344898430274,59
2025-12-02,애플 프리터,43.895444516128606,44
2025-12-02,얼그레이 크림 앙 젤리 도넛,16.150449023548784,17
2025-12-02,엠앤엠 도넛,39.71585358572562,40
2025-12-02,연유 버터 크림 도넛,64.38425886933638,65
2025-12-02,연유 카스텔라 도넛,20.004165125944933,21
2025-12-02,오레오오즈도넛,28.93199177846305,29
2025-12-02,위트 앤 허니 케이크,20.943495426814998,21
2025-12-02,초코크런치스트로베리 도넛,24.337434766746227,25
2025-12-02,초콜렛 크림 롱존,13.193834362414774,14
2025-12-02,초콜릿 도넛,36.35307974600051,37
2025-12-02,초콜릿 버터밀크,9.526738303261814,10
2025-12-02,초콜릿 올드패션,25.09790661700129,26
2025-12-02,초콜릿 초코 롱존,18.08085213328088,19
2025-12-02,초콜릿 케이크,8.30424355967839,9
2025-12-02,초콜릿 코코넛 도넛,17.421875049193694,18
2025-12-02,초콜릿 크론디,22.059907938937908,23
2025-12-02,초콜릿 크룰러,12.368377870218609,13
2025-12-02,초콜릿 트위스트,12.29363967785431,13
2025-12-02,카라멜 코코넛 도넛,15.901645776085847,16
2025-12-02,커피크럼 도넛,35.20044393861899,36
2025-12-02,커피크럼 미니도넛,15.791622953317628,16
2025-12-02,코코넛 도넛,22.956584048606338,23
2025-12-02,코코넛 미니도넛,15.047612618645827,16
2025-12-02,코코라즈베리 도넛,13.52062487860997,14
2025-12-02,콘소메 크런치 트위스트,19.116721546719326,20
2025-12-02,크리스마스 세트,19.819614145148446,20
2025-12-02,크림사탕도넛,18.59608032435464,19
2025-12-02,타이거 테일,8.206070557967395,9
2025-12-02,텍사스 글레이즈 도넛,27.450976997494994,28
2025-12-02,플레인 버터밀크,10.92492838482539,11
2025-12-02,플레인 케이크,11.626898643303987,12
2025-12-02,피스타치오 가나슈 도넛,80.49845833671603,81
2025-12-02,핑크 스프링클 도넛,38.39420299784137,39
2025-12-02,핑크블라썸케이크,19.819614145148446,20
2025-12-02,한라봉 케이크,19.819614145148446,20
2025-12-03,27.메이플 롱존,6.663258767588577,7
2025-12-03,28.초콜렛 롱존,6.600410080857384,7
2025-12-03,31.애플시나몬 필링 도넛,23.365777440409786,24
2025-12-03,가나슈 도넛,24.468007980594148,25
2025-12-03,가나슈 미니도넛,18.25551400393475,19
2025-12-03,글레이즈 도넛,164.5711826513672,165
2025-12-03,글레이즈 버터밀크,13.608588917913547,14
2025-12-03,글레이즈 올드패션,28.296969847444196,29
2025-12-03,글레이즈 크론디,39.3242434680802,40
2025-12-03,글레이즈 트위스트,27.60745546537106,28
2025-12-03,누텔라 도넛,69.23417294928903,70
2025-12-03,더블 블루베리 케이크,16.83804918632008,17
2025-12-03,데블스 케이크,20.575394013023494,21
2025-12-03,딸기우유 크림 도넛,45.727188777668765,46
2025-12-03,딸기필링 도넛,45.8291544791569,46
2025-12-03,라봉 도넛,55.596422748383034,56
2025-12-03,라봉도넛,36.191062988653854,37
2025-12-03,라운드 미니도넛,22.222291588453295,23
2025-12-03,라즈베리 미니도넛,17.970303311008113,18
2025-12-03,라즈베리케이크,12.986038408255347,13
2025-12-03,라즈베리필링 도넛,29.242880371537357,30
2025-12-03,랜디넛 도넛,35.295079197330416,36
2025-12-03,럭키박스,23.365777440409786,24
2025-12-03,레몬필링 도넛,26.390454703822563,27
2025-12-03,로스트 코코넛 도넛,20.07130023101707,21
2025-12-03,롤링 소시지 도넛,18.698246400429436,19
2025-12-03,망고필링도넛,23.365777440409786,24
2025-12-03,메이플 츄러스 도넛,29.093293542838193,30
2025-12-03,메이플 케이크,12.824601660603264,13
2025-12-03,메이플 크룰러,12.30995672725157,13
2025-12-03,메이플 크림 롱존,13.889775507182067,14
2025-12-03,민트초콜릿 도넛,19.93383769844033,20
2025-12-03,바닐라 케이크,12.926261387138288,13
2025-12-03,바닐라 크룰러,11.768366299836991,12
2025-12-03,밤 크림도넛,20.129533406378005,21
2025-12-03,버터크럼 도넛,73.43823629374778,74
2025-12-03,베리믹스필링도넛,26.520786586961524,27
2025-12-03,베어 클라우,13.539473749192602,14
2025-12-03,베이컨 메이플 롱존,8.851141091296192,9
2025-12-03,베이컨메이플미니도넛,14.214205219724631,15
2025-12-03,블루베리 케이크,15.88192112274815,16
2025-12-03,블루베리 필링 도넛,25.01425668915992,26
2025-12-03,새우 아스파라거스 크론디,7.2247585136276165,8
2025-12-03,슈가 도넛,29.58399207775456,30
2025-12-03,슈가 크론디,15.220878383894094,16
2025-12-03,스노우블라썸케이크,23.365777440409786,24
2025-12-03,스모어 도넛,27.34749618908928,28
2025-12-03,스프링 어니언 도넛,41.4139895197962,42
2025-12-03,스프링클 미니도넛,18.711551259878362,19
2025-12-03,스프링클 케이크,16.138579199206376,17
2025-12-03,시나몬 롤,25.849377000856947,26
2025-12-03,시나몬 크럼 케이크,17.85769981956714,18
2025-12-03,시나몬롤(소),23.365777440409786,24
2025-12-03,아몬드 브리틀 도넛,41.35998584272776,42
2025-12-03,아베크 도넛,18.238409636169326,19
2025-12-03,애월 녹차 필링 도넛,66.28406826730598,67
2025-12-03,애플 프리터,55.807833528327464,56
2025-12-03,얼그레이 크림 앙 젤리 도넛,18.918084744458692,19
2025-12-03,엠앤엠 도넛,46.82298325380155,47
2025-12-03,연유 버터 크림 도넛,75.44110184208508,76
2025-12-03,연유 카스텔라 도넛,26.108097242080145,27
2025-12-03,오레오오즈도넛,30.82281748520125,31
2025-12-03,위트 앤 허니 케이크,25.24346455501948,26
2025-12-03,초코크런치스트로베리 도넛,27.218962483445132,28
2025-12-03,초콜렛 크림 롱존,15.416694788206472,16
2025-12-03,초콜릿 도넛,42.81467221703278,43
2025-12-03,초콜릿 버터밀크,11.211252407478264,12
2025-12-03,초콜릿 올드패션,29.33894180092256,30
2025-12-03,초콜릿 초코 롱존,19.19340085881446,20
2025-12-03,초콜릿 케이크,8.924593712778066,9
2025-12-03,초콜릿 코코넛 도넛,20.359984763969166,21
2025-12-03,초콜릿 크론디,26.57962013940459,27
2025-12-03,초콜릿 크룰러,14.203450059118195,15
2025-12-03,초콜릿 트위스트,15.002912707451246,16
2025-12-03,카라멜 코코넛 도넛,18.314503690653336,19
2025-12-03,커피크럼 도넛,41.98729780906472,42
2025-12-03,커피크럼 미니도넛,18.573942350546496,19
2025-12-03,코코넛 도넛,27.056080666702822,28
2025-12-03,코코넛 미니도넛,17.6792647635685,18
2025-12-03,코코라즈베리 도넛,15.881222207764763,16
2025-12-03,콘소메 크런치 트위스트,22.401214437984457,23
2025-12-03,크리스마스 세트,23.365777440409786,24
2025-12-03,크림사탕도넛,22.51968278525182,23
2025-12-03,타이거 테일,9.488322769220838,10
2025-12-03,텍사스 글레이즈 도넛,33.330841685021056,34
2025-12-03,플레인 버터밀크,12.767443549136837,13
2025-12-03,플레인 케이크,13.40425076960149,14
2025-12-03,피스타치오 가나슈 도넛,94.9013965669068,95
2025-12-03,핑크 스프링클 도넛,43.80902721439873,44
2025-12-03,핑크블라썸케이크,23.365777440409786,24
2025-12-03,한라봉 케이크,23.365777440409786,24
2025-12-04,27.메이플 롱존,5.033995427041555,6
2025-12-04,28.초콜렛 롱존,5.225928084021486,6
2025-12-04,31.애플시나몬 필링 도넛,18.107972809165886,19
2025-12-04,가나슈 도넛,18.76182885259217,19
2025-12-04,가나슈 미니도넛,14.219245046398129,15
2025-12-04,글레이즈 도넛,125.12347803981362,126
2025-12-04,글레이즈 버터밀크,10.70122224177935,11
2025-12-04,글레이즈 올드패션,22.114848907066435,23
2025-12-04,글레이즈 크론디,27.93281779996459,28
2025-12-04,글레이즈 트위스트,24.20556982681484,25
2025-12-04,누텔라 도넛,54.905156095135666,55
2025-12-04,더블 블루베리 케이크,13.290193474926893,14
2025-12-04,데블스 케이크,15.97001347265317,16
2025-12-04,딸기우유 크림 도넛,30.159952696725245,31
2025-12-04,딸기필링 도넛,35.96853362893086,36
2025-12-04,라봉 도넛,42.41666892389043,43
2025-12-04,라봉도넛,28.398431737092558,29
2025-12-04,라운드 미니도넛,16.435032360371196,17
2025-12-04,라즈베리 미니도넛,12.75044837230119,13
2025-12-04,라즈베리케이크,10.216300677117353,11
2025-12-04,라즈베리필링 도넛,22.662600633766992,23
2025-12-04,랜디넛 도넛,28.216532628079367,29
2025-12-04,럭키박스,18.107972809165886,19
2025-12-04,레몬필링 도넛,20.720966039428223,21
2025-12-04,로스트 코코넛 도넛,15.571360647144182,16
2025-12-04,롤링 소시지 도넛,14.633880396878176,15
2025-12-04,망고필링도넛,18.107972809165886,19
2025-12-04,메이플 츄러스 도넛,22.546674072641363,23
2025-12-04,메이플 케이크,9.87364384608407,10
2025-12-04,메이플 크룰러,9.691127552666519,10
2025-12-04,메이플 크림 롱존,10.823902355981637,11
2025-12-04,민트초콜릿 도넛,16.186309936348973,17
2025-12-04,바닐라 케이크,9.852410775743408,10
2025-12-04,바닐라 크룰러,9.240299811014918,10
2025-12-04,밤 크림도넛,15.46576026245662,16
2025-12-04,버터크럼 도넛,54.27703569426664,55
2025-12-04,베리믹스필링도넛,20.553036748687294,21
2025-12-04,베어 클라우,10.703457625687113,11
2025-12-04,베이컨 메이플 롱존,6.746319021928255,7
2025-12-04,베이컨메이플미니도넛,11.139529778185231,12
2025-12-04,블루베리 케이크,12.2707533601483,13
2025-12-04,블루베리 필링 도넛,19.49869895535486,20
2025-12-04,새우 아스파라거스 크론디,5.354713476407293,6
2025-12-04,슈가 도넛,25.048072253301406,26
2025-12-04,슈가 크론디,11.693262823563295,12
2025-12-04,스노우블라썸케이크,18.107972809165886,19
2025-12-04,스모어 도넛,20.76183926239384,21
2025-12-04,스프링 어니언 도넛,37.76244645264118,38
2025-12-04,스프링클 미니도넛,12.410306976062682,13
2025-12-04,스프링클 케이크,10.452957261120778,11
2025-12-04,시나몬 롤,19.586795328653828,20
2025-12-04,시나몬 크럼 케이크,13.567095870620578,14
2025-12-04,시나몬롤(소),18.107972809165886,19
2025-12-04,아몬드 브리틀 도넛,36.27514174505791,37
2025-12-04,아베크 도넛,14.237168332854205,15
2025-12-04,애월 녹차 필링 도넛,51.95400787039965,52
2025-12-04,애플 프리터,40.104590832252725,41
2025-12-04,얼그레이 크림 앙 젤리 도넛,14.787725407561542,15
2025-12-04,엠앤엠 도넛,36.285953478018456,37
2025-12-04,연유 버터 크림 도넛,58.737554713750505,59
2025-12-04,연유 카스텔라 도넛,18.345738830973836,19
2025-12-04,오레오오즈도넛,26.79921495035357,27
2025-12-04,위트 앤 허니 케이크,19.13479459994884,20
2025-12-04,초코크런치스트로베리 도넛,22.23563000639781,23
2025-12-04,초콜렛 크림 롱존,12.209504217331354,13
2025-12-04,초콜릿 도넛,33.05317072794635,34
2025-12-04,초콜릿 버터밀크,8.706964515446854,9
2025-12-04,초콜릿 올드패션,23.046336541366458,24
2025-12-04,초콜릿 초코 롱존,16.555038375148246,17
2025-12-04,초콜릿 케이크,7.6170195764773325,8
2025-12-04,초콜릿 코코넛 도넛,15.917304815578799,16
2025-12-04,초콜릿 크론디,20.15479263145859,21
2025-12-04,초콜릿 크룰러,11.297782061608684,12
2025-12-04,초콜릿 트위스트,11.43631784924391,12
2025-12-04,카라멜 코코넛 도넛,14.52836403502009,15
2025-12-04,커피크럼 도넛,31.774353524434545,32
2025-12-04,커피크럼 미니도넛,14.471382634448535,15
